Status,Move,Partner,Invoice Date,Due Date,Product Category,Product,Product Quantity,Unit Price,Untaxed Amount in Currency,Tax,Total in Currency
Invoiced,INV/D/2026/00161 (S02768),Asim Adel Al-Naaman Foundation ????? ???? ???? ???????,2026-02-02,2026-03-04,KERR Items,[34058] Maxcem Elite Refill Clear,10.00,310.00,"3,100.00",0.00,"3,100.00"
Invoiced,INV/D/2026/00161 (S02768),Asim Adel Al-Naaman Foundation ????? ???? ???? ???????,2026-02-02,2026-03-04,KERR Items,[00444] COMPOUND STICKS-GREEN 15 COUNT,10.00,81.00,810.00,0.00,810.00
Invoiced,INV/D/2026/00161 (S02768),Asim Adel Al-Naaman Foundation ????? ???? ???? ???????,2026-02-02,2026-03-04,KERR Items,[4200] OptiDisc General Assorted Kit,4.00,310.00,"1,240.00",0.00,"1,240.00"
Invoiced,INV/D/2026/00163 (S02769),Solutions and Innovation Trading EST ????? ???? ? ?????? ???????,2026-02-02,2026-03-04,KERR Items,[33685] TempBond NE Automix Syringe,5.00,220.00,"1,100.00",0.00,"1,100.00"
Invoiced,"INV/D/2026/00162 (PR:34804 , 35222 , 35327 , 34795 PO:13175)",Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-02-02,2026-03-31,KERR Items,[36545] Harmonize A1 Dentin Syringe Refill,10.00,151.05,"1,510.50",0.00,"1,510.50"
Invoiced,INV/D/2026/00155 (S02634),BENTLEY SPECIALIZED DENTAL CLINICS COMPLEX ???? ?????? ????? ???????? ??? ???????,2026-02-01,2026-03-03,KERR Items,[36519] OptiBond Universal Bottle Refill,1.00,270.00,270.00,0.00,270.00
Invoiced,INV/D/2026/00142 (This is the Al hammra branch's implant [...]),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-02-01,2026-02-28,Nobel BioCare / Healing Abutment,[36642] Healing Abutment CC NP Ø5x5mm,1.00,0.00,0.00,0.00,0.00
Invoiced,INV/D/2026/00142 (This is the Al hammra branch's implant [...]),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-02-01,2026-02-28,Nobel BioCare / Fixture,[300247] NobelActive TiUltra NP 3.5x13mm,1.00,"1,208.00","1,208.00",0.00,"1,208.00"
Invoiced,INV/D/2026/00142 (This is the Al hammra branch's implant [...]),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-02-01,2026-02-28,Nobel BioCare / Fixture,[300251] NobelActive TiUltra RP 4.3x10mm,3.00,"1,208.00","3,624.00",0.00,"3,624.00"
Invoiced,INV/D/2026/00142 (This is the Al hammra branch's implant [...]),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-02-01,2026-02-28,Nobel BioCare / Fixture,[300253] NobelActive TiUltra RP 4.3x13mm,1.00,"1,208.00","1,208.00",0.00,"1,208.00"
Invoiced,INV/D/2026/00142 (This is the Al hammra branch's implant [...]),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-02-01,2026-02-28,Nobel BioCare / Fixture,[300258] NobelActive TiUltra RP 5.0x11.5mm,2.00,"1,208.00","2,416.00",0.00,"2,416.00"
Invoiced,INV/D/2026/00142 (This is the Al hammra branch's implant [...]),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-02-01,2026-02-28,Nobel BioCare / Fixture,[300257] NobelActive TiUltra RP 5.0x10mm,5.00,"1,208.00","6,040.00",0.00,"6,040.00"
Invoiced,INV/D/2026/00142 (This is the Al hammra branch's implant [...]),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-02-01,2026-02-28,Nobel BioCare / Fixture,[300296] NobelParallel CC TiUltra NP 3.75x8.5mm,1.00,"1,208.00","1,208.00",0.00,"1,208.00"
Invoiced,INV/D/2026/00142 (This is the Al hammra branch's implant [...]),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-02-01,2026-02-28,Nobel BioCare / Fixture,[300297] NobelParallel CC TiUltra NP 3.75x10mm,2.00,"1,208.00","2,416.00",0.00,"2,416.00"
Invoiced,INV/D/2026/00142 (This is the Al hammra branch's implant [...]),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-02-01,2026-02-28,Nobel BioCare / Fixture,[300299] NobelParallel CC TiUltra NP 3.75x13mm,1.00,"1,208.00","1,208.00",0.00,"1,208.00"
Invoiced,INV/D/2026/00142 (This is the Al hammra branch's implant [...]),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-02-01,2026-02-28,Nobel BioCare / Fixture,[300303] NobelParallel CC TiUltra RP 4.3x8.5mm,3.00,"1,208.00","3,624.00",0.00,"3,624.00"
Invoiced,INV/D/2026/00142 (This is the Al hammra branch's implant [...]),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-02-01,2026-02-28,Nobel BioCare / Fixture,[300310] NobelParallel CC TiUltra RP 5.0x8.5mm,1.00,"1,208.00","1,208.00",0.00,"1,208.00"
Invoiced,INV/D/2026/00142 (This is the Al hammra branch's implant [...]),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-02-01,2026-02-28,Nobel BioCare / Fixture,[300311] NobelParallel CC TiUltra RP 5.0x10mm,1.00,"1,208.00","1,208.00",0.00,"1,208.00"
Invoiced,INV/D/2026/00142 (This is the Al hammra branch's implant [...]),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-02-01,2026-02-28,Nobel BioCare / Healing Abutment,[36639] Healing Abutment CC NP Ø3.6x3mm,3.00,0.00,0.00,0.00,0.00
Invoiced,INV/D/2026/00142 (This is the Al hammra branch's implant [...]),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-02-01,2026-02-28,Nobel BioCare / Healing Abutment,[36645] Healing Abutment CC RP Ø5x3mm,1.00,0.00,0.00,0.00,0.00
Invoiced,INV/D/2026/00142 (This is the Al hammra branch's implant [...]),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-02-01,2026-02-28,Nobel BioCare / Cover Screw,[36649] Cover Screw CC NP,13.00,0.00,0.00,0.00,0.00
Invoiced,INV/D/2026/00142 (This is the Al hammra branch's implant [...]),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-02-01,2026-02-28,Nobel BioCare / Cover Screw,[36650] Cover Screw CC RP,3.00,0.00,0.00,0.00,0.00
Invoiced,INV/D/2026/00142 (This is the Al hammra branch's implant [...]),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-02-01,2026-02-28,Nobel BioCare / Healing Abutment,[36646] Healing Abutment CC RP Ø5x5mm,4.00,0.00,0.00,0.00,0.00
Invoiced,INV/D/2026/00142 (This is the Al hammra branch's implant [...]),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-02-01,2026-02-28,Nobel BioCare / Impression Coping,[36263] Impress Cop Open Tray CC RP Ø3.6x10mm,1.00,0.00,0.00,0.00,0.00
Invoiced,INV/D/2026/00142 (This is the Al hammra branch's implant [...]),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-02-01,2026-02-28,Nobel BioCare / Impression Coping,[i36538] Impress Cop Closed Tray CC NP Ø3.6×13mm,3.00,0.00,0.00,0.00,0.00
Invoiced,INV/D/2026/00142 (This is the Al hammra branch's implant [...]),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-02-01,2026-02-28,Nobel BioCare / Impression Coping,[36541] Impress Cop Closed Tray CC RP Ø3.6×9mm,3.00,0.00,0.00,0.00,0.00
Invoiced,INV/D/2026/00142 (This is the Al hammra branch's implant [...]),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-02-01,2026-02-28,Nobel BioCare / Impression Coping,[36931] Impr Cop Open Tray CC RP Bridge,7.00,0.00,0.00,0.00,0.00
Invoiced,INV/D/2026/00142 (This is the Al hammra branch's implant [...]),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-02-01,2026-02-28,Nobel BioCare / Analog,[36697] Implant Replica CC NP,2.00,0.00,0.00,0.00,0.00
Invoiced,INV/D/2026/00142 (This is the Al hammra branch's implant [...]),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-02-01,2026-02-28,Nobel BioCare / Analog,[36698] Implant Replica CC RP,1.00,0.00,0.00,0.00,0.00
Invoiced,INV/D/2026/00142 (This is the Al hammra branch's implant [...]),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-02-01,2026-02-28,Nobel BioCare / Healing Abutment,[36640] Healing Abutment CC NP Ø3.6x5mm,3.00,0.00,0.00,0.00,0.00
Invoiced,INV/D/2026/00142 (This is the Al hammra branch's implant [...]),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-02-01,2026-02-28,Nobel BioCare / Fixture,[300245] NobelActive TiUltra NP 3.5x10mm,4.00,"1,208.00","4,832.00",0.00,"4,832.00"
Invoiced,INV/D/2026/00143 (S02758),Leventalo Medical Complex  - ???? ???????? ?????,2026-02-01,2026-02-28,KERR Items,[34058] Maxcem Elite Refill Clear,4.00,350.00,"1,400.00",0.00,"1,400.00"
Invoiced,INV/D/2026/00145 (S02685),Al Nahdi Care limited - ???? ?????? ??? ????????,2026-02-01,2026-03-03,KERR Items,[26684 E] OPTIBOND FL KIT,1.00,650.00,650.00,0.00,650.00
Invoiced,INV/D/2026/00145 (S02685),Al Nahdi Care limited - ???? ?????? ??? ????????,2026-02-01,2026-03-03,KERR Items,"[952-0004] Fine Buchanan Plugger, .06 Taper",2.00,295.00,590.00,0.00,590.00
Invoiced,INV/D/2026/00145 (S02685),Al Nahdi Care limited - ???? ?????? ??? ????????,2026-02-01,2026-03-03,KERR Items,[952-0031] EXTRA-FINE BUCHANAN PLUGGER .04 TAPER,1.00,295.00,295.00,0.00,295.00
Invoiced,INV/D/2026/00146 (S02686),Al Nahdi Care limited - ???? ?????? ??? ????????,2026-02-01,2026-03-03,KERR Items,"[952-0004] Fine Buchanan Plugger, .06 Taper",3.00,295.00,885.00,0.00,885.00
Invoiced,INV/D/2026/00146 (S02686),Al Nahdi Care limited - ???? ?????? ??? ????????,2026-02-01,2026-03-03,KERR Items,[952-0031] EXTRA-FINE BUCHANAN PLUGGER .04 TAPER,2.00,295.00,590.00,0.00,590.00
Invoiced,INV/D/2026/00146 (S02686),Al Nahdi Care limited - ???? ?????? ??? ????????,2026-02-01,2026-03-03,KERR Items,"[952-0006] Medium Buchanan Plugger, .10 Taper",2.00,295.00,590.00,0.00,590.00
Invoiced,INV/D/2026/00147 (S02757),Pearl White Medical Complex  ???? ???? ?????? ?????,2026-02-01,2026-03-03,KERR Items,[35407] Refill - Herculite XRV Ultra Flowable A1 (EU) Syringe,1.00,160.00,160.00,0.00,160.00
Invoiced,INV/D/2026/00147 (S02757),Pearl White Medical Complex  ???? ???? ?????? ?????,2026-02-01,2026-03-03,KERR Items,[35408] Refill - Herculite XRV Ultra Flowable A2 (EU) Syringe,1.00,160.00,160.00,0.00,160.00
Invoiced,INV/D/2026/00147 (S02757),Pearl White Medical Complex  ???? ???? ?????? ?????,2026-02-01,2026-03-03,KERR Items,[4200] OptiDisc General Assorted Kit,1.00,420.00,420.00,0.00,420.00
Invoiced,INV/D/2026/00236 (SERVICE CONTRACT WITH ALAJAJI CLINICS),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-02-01,2026-02-01,Diamonddent,[MSC] Maintenance service contract,1.00,"480,924.00","480,924.00","72,138.60","553,062.60"
Invoiced,INV/D/2026/00148 (S02748),Dentalia Clinics  ???? ???????? ????????,2026-02-01,2026-03-03,KERR Items,[33351EU] TempBond Clear without Triclosan Automix Syringe,10.00,154.00,"1,540.00",0.00,"1,540.00"
Invoiced,INV/D/2026/00149 (S02747),Dentalia Clinics  ???? ???????? ????????,2026-02-01,2026-03-03,KERR Items,[33351EU] TempBond Clear without Triclosan Automix Syringe,10.00,154.00,"1,540.00",0.00,"1,540.00"
Invoiced,INV/D/2026/00150 (PO:11529),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-02-01,2026-03-31,KERR Items,[29692] OPTIBOND SOLO PLUS REFILL BOT.,52.00,247.00,"12,844.00",0.00,"12,844.00"
Invoiced,INV/D/2026/00151 (PO:11528),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-02-01,2026-03-31,KERR Items,[29692] OPTIBOND SOLO PLUS REFILL BOT.,100.00,247.00,"24,700.00",0.00,"24,700.00"
Invoiced,INV/D/2026/00153 (S02745),Al Sundos Dental Care ???? ?????? ???????,2026-02-01,2026-03-03,Astra Dentsply / Fixture,[68011087] PrimeTaper EV Ø (XS) x 11mm OsseoSpeed,2.00,600.00,"1,200.00",0.00,"1,200.00"
Invoiced,INV/D/2026/00154 (S02738),Andalusia  Dental Hospital ?????? ??????? ??????,2026-02-01,2026-02-28,KERR Items,[34060] Maxcem Elite Refill White Opaque,30.00,325.00,"9,750.00",0.00,"9,750.00"
Invoiced,INV/D/2026/00154 (S02738),Andalusia  Dental Hospital ?????? ??????? ??????,2026-02-01,2026-02-28,KERR Items,[33076 TK] HERCULITE CLASSIC KIT TK,20.00,450.00,"9,000.00",0.00,"9,000.00"
Invoiced,INV/D/2026/00154 (S02738),Andalusia  Dental Hospital ?????? ??????? ??????,2026-02-01,2026-02-28,KERR Items,[34059] Maxcem Elite Refill White,10.00,325.00,"3,250.00",0.00,"3,250.00"
Invoiced,INV/D/2026/00154 (S02738),Andalusia  Dental Hospital ?????? ??????? ??????,2026-02-01,2026-02-28,KERR Items,[33076 TK] HERCULITE CLASSIC KIT TK,6.00,0.00,0.00,0.00,0.00
Invoiced,INV/D/2026/00154 (S02738),Andalusia  Dental Hospital ?????? ??????? ??????,2026-02-01,2026-02-28,KERR Items,[34058] Maxcem Elite Refill Clear,50.00,325.00,"16,250.00",0.00,"16,250.00"
Invoiced,INV/D/2026/00155 (S02634),BENTLEY SPECIALIZED DENTAL CLINICS COMPLEX ???? ?????? ????? ???????? ??? ???????,2026-02-01,2026-03-03,KERR Items,[34059] Maxcem Elite Refill White,1.00,370.00,370.00,0.00,370.00
Invoiced,INV/D/2026/00152 (PO:12685),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-02-01,2026-04-02,SIRONA Spare parts,[6720838] Connect case Center Inbox--,3.00,157.00,471.00,70.65,541.65
Invoiced,INV/D/2026/00144 (S02440),Lavi Medical Company ???? ???? ??????,2026-02-01,2026-02-28,KERR Items,[33351EU] TempBond Clear without Triclosan Automix Syringe,1.00,220.00,220.00,0.00,220.00
Invoiced,INV/D/2026/00135 (S02730),Downtown Clinic Medical Company ???? ???? ???? ????? ??????,2026-01-29,2026-02-28,KERR Items,[36553] Harmonize A3 Enamel Syringe Refill,2.00,159.00,318.00,0.00,318.00
Invoiced,INV/D/2026/00135 (S02730),Downtown Clinic Medical Company ???? ???? ???? ????? ??????,2026-01-29,2026-02-28,KERR Items,[36537] Harmonize A2 Enamel Syringe Refill,2.00,159.00,318.00,0.00,318.00
Invoiced,INV/D/2026/00135 (S02730),Downtown Clinic Medical Company ???? ???? ???? ????? ??????,2026-01-29,2026-02-28,KERR Items,[36552] Harmonize A1 Enamel Syringe Refill,2.00,159.00,318.00,0.00,318.00
Invoiced,INV/D/2026/00139 (PO:13132),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-01-29,2026-02-28,BUSCH Diamond,[034017] 6379 023 FG DIAMOND COARSE,300.00,21.00,"6,300.00",0.00,"6,300.00"
Invoiced,INV/D/2026/00136 (S02728),cash sales,2026-01-29,2026-01-29,KERR Items,[5250] SoftClamp General Kit,2.00,180.00,360.00,0.00,360.00
Invoiced,INV/D/2026/00133 (S02670),Al Safa Medical Co ???? ????? ?????,2026-01-29,2026-02-03,KERR Items,[34059] Maxcem Elite Refill White,30.00,335.00,"10,050.00",0.00,"10,050.00"
Invoiced,INV/D/2026/00138 (PO:12912),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-01-29,2026-02-28,BUSCH Carbide,[024358] 141 023 HP SURGERY ROUND CARBIDE,302.00,28.00,"8,456.00",0.00,"8,456.00"
Invoiced,INV/D/2026/00140 (S02732),JOELE SPECIAL MEDICAL COMPANY,2026-01-29,2026-02-28,KERR Items,[34060] Maxcem Elite Refill White Opaque,4.00,365.00,"1,460.00",0.00,"1,460.00"
Invoiced,INV/D/2026/00133 (S02670),Al Safa Medical Co ???? ????? ?????,2026-01-29,2026-02-03,KERR Items,[36711] SonicFill 3 Refill A1,15.00,330.00,"4,950.00",0.00,"4,950.00"
Invoiced,INV/D/2026/00137 (PO:11475),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-01-29,2026-02-28,BUSCH Carbide,[021475] 162 016 HP BONE CUTTER CARBIDE,160.00,92.00,"14,720.00",0.00,"14,720.00"
Invoiced,INV/D/2026/00134 (S02723),Clinic Feed Medical Company ???? ????? ??? ??????,2026-01-29,2026-02-28,KERR Items,[60256] TEMP BOND NE PKG,1.00,106.00,106.00,0.00,106.00
Invoiced,INV/D/2026/00128 (S02411),Medical Days Company ???? ??? ?????? ??????,2026-01-28,2026-02-27,Astra Dentsply / Fixture,[68011099] PrimeTaper EV Ø (M) x 11mm OsseoSpeed,10.00,600.00,"6,000.00",0.00,"6,000.00"
Invoiced,INV/D/2026/00128 (S02411),Medical Days Company ???? ??? ?????? ??????,2026-01-28,2026-02-27,Astra Dentsply / Fixture,[68011104] PrimeTaper EV Ø (L) x 8mm OsseoSpeed,3.00,600.00,"1,800.00",0.00,"1,800.00"
Invoiced,INV/D/2026/00128 (S02411),Medical Days Company ???? ??? ?????? ??????,2026-01-28,2026-02-27,Astra Dentsply / Fixture,[68011096] PrimeTaper EV Ø (M) x 6.5mm OsseoSpeed,15.00,600.00,"9,000.00",0.00,"9,000.00"
Invoiced,INV/D/2026/00128 (S02411),Medical Days Company ???? ??? ?????? ??????,2026-01-28,2026-02-27,Astra Dentsply / Cover Screw,[68010002] Cover Screw EV 3.6,40.00,70.00,"2,800.00",0.00,"2,800.00"
Invoiced,INV/D/2026/00128 (S02411),Medical Days Company ???? ??? ?????? ??????,2026-01-28,2026-02-27,Astra Dentsply / Fixture,[68011105] PrimeTaper EV Ø (L) x 9mm OsseoSpeed,1.00,600.00,600.00,0.00,600.00
Invoiced,INV/D/2026/00129 (S02412),Medical Days Company ???? ??? ?????? ??????,2026-01-28,2026-02-27,Astra Dentsply / Fixture,[68011085] PrimeTaper EV Ø (XS) x 8mm OsseoSpeed,5.00,600.00,"3,000.00",0.00,"3,000.00"
Invoiced,INV/D/2026/00128 (S02411),Medical Days Company ???? ??? ?????? ??????,2026-01-28,2026-02-27,Astra Dentsply / Fixture,[68011086] PrimeTaper EV Ø (XS) x 9mm OsseoSpeed,5.00,600.00,"3,000.00",0.00,"3,000.00"
Invoiced,INV/D/2026/00128 (S02411),Medical Days Company ???? ??? ?????? ??????,2026-01-28,2026-02-27,Astra Dentsply / Fixture,[68011103] PrimeTaper EV Ø (L) x 6.5mm OsseoSpeed,6.00,600.00,"3,600.00",0.00,"3,600.00"
Invoiced,INV/D/2026/00128 (S02411),Medical Days Company ???? ??? ?????? ??????,2026-01-28,2026-02-27,Astra Dentsply / Cover Screw,[68010005] Cover Screw EV 4.2,30.00,70.00,"2,100.00",0.00,"2,100.00"
Invoiced,INV/D/2026/00128 (S02411),Medical Days Company ???? ??? ?????? ??????,2026-01-28,2026-02-27,Astra Dentsply / Fixture,[68011087] PrimeTaper EV Ø (XS) x 11mm OsseoSpeed,10.00,600.00,"6,000.00",0.00,"6,000.00"
Invoiced,INV/D/2026/00128 (S02411),Medical Days Company ???? ??? ?????? ??????,2026-01-28,2026-02-27,Astra Dentsply / Fixture,[68011090] PrimeTaper EV Ø (S) x 8mm OsseoSpeed,20.00,600.00,"12,000.00",0.00,"12,000.00"
Invoiced,INV/D/2026/00128 (S02411),Medical Days Company ???? ??? ?????? ??????,2026-01-28,2026-02-27,Astra Dentsply / Fixture,[68011091] PrimeTaper EV Ø (S) x 9mm OsseoSpeed,35.00,600.00,"21,000.00",0.00,"21,000.00"
Invoiced,INV/D/2026/00128 (S02411),Medical Days Company ???? ??? ?????? ??????,2026-01-28,2026-02-27,Astra Dentsply / Fixture,[68011092] PrimeTaper EV Ø (S) x 11mm OsseoSpeed,25.00,600.00,"15,000.00",0.00,"15,000.00"
Invoiced,INV/D/2026/00128 (S02411),Medical Days Company ???? ??? ?????? ??????,2026-01-28,2026-02-27,Astra Dentsply / Fixture,[68011097] PrimeTaper EV Ø (M) x 8mm OsseoSpeed,30.00,600.00,"18,000.00",0.00,"18,000.00"
Invoiced,INV/D/2026/00128 (S02411),Medical Days Company ???? ??? ?????? ??????,2026-01-28,2026-02-27,Astra Dentsply / Fixture,[68011098] PrimeTaper EV Ø (M) x 9mm OsseoSpeed,31.00,600.00,"18,600.00",0.00,"18,600.00"
Invoiced,INV/D/2026/00130 (S02721),Medical Days Company ???? ??? ?????? ??????,2026-01-28,2026-02-27,Astra Dentsply / Fixture,[68011098] PrimeTaper EV Ø (M) x 9mm OsseoSpeed,4.00,600.00,"2,400.00",0.00,"2,400.00"
Invoiced,INV/D/2026/00130 (S02721),Medical Days Company ???? ??? ?????? ??????,2026-01-28,2026-02-27,Astra Dentsply / Fixture,[68011092] PrimeTaper EV Ø (S) x 11mm OsseoSpeed,3.00,600.00,"1,800.00",0.00,"1,800.00"
Invoiced,INV/D/2026/00130 (S02721),Medical Days Company ???? ??? ?????? ??????,2026-01-28,2026-02-27,Astra Dentsply / Fixture,[68011091] PrimeTaper EV Ø (S) x 9mm OsseoSpeed,3.00,600.00,"1,800.00",0.00,"1,800.00"
Invoiced,INV/D/2026/00131 (S02708),Dentex Medical Company,2026-01-28,2026-01-28,Astra Dentsply / Fixture,[68011098] PrimeTaper EV Ø (M) x 9mm OsseoSpeed,5.00,500.00,"2,500.00",0.00,"2,500.00"
Invoiced,INV/D/2026/00131 (S02708),Dentex Medical Company,2026-01-28,2026-01-28,Astra Dentsply / Fixture,[68011099] PrimeTaper EV Ø (M) x 11mm OsseoSpeed,5.00,500.00,"2,500.00",0.00,"2,500.00"
Invoiced,INV/D/2026/00131 (S02708),Dentex Medical Company,2026-01-28,2026-01-28,Astra Dentsply / Fixture,[68011106] PrimeTaper EV Ø (L) x 11mm OsseoSpeed,5.00,500.00,"2,500.00",0.00,"2,500.00"
Invoiced,INV/D/2026/00131 (S02708),Dentex Medical Company,2026-01-28,2026-01-28,Astra Dentsply / Cover Screw,[68010002] Cover Screw EV 3.6,5.00,170.00,850.00,0.00,850.00
Invoiced,INV/D/2026/00131 (S02708),Dentex Medical Company,2026-01-28,2026-01-28,Astra Dentsply / Cover Screw,[68010005] Cover Screw EV 4.2,5.00,170.00,850.00,0.00,850.00
Invoiced,INV/D/2026/00129 (S02412),Medical Days Company ???? ??? ?????? ??????,2026-01-28,2026-02-27,Astra Dentsply / Fixture,[68011090] PrimeTaper EV Ø (S) x 8mm OsseoSpeed,30.00,600.00,"18,000.00",0.00,"18,000.00"
Invoiced,INV/D/2026/00131 (S02708),Dentex Medical Company,2026-01-28,2026-01-28,Astra Dentsply / Fixture,[68011086] PrimeTaper EV Ø (XS) x 9mm OsseoSpeed,5.00,500.00,"2,500.00",0.00,"2,500.00"
Invoiced,INV/D/2026/00131 (S02708),Dentex Medical Company,2026-01-28,2026-01-28,Astra Dentsply / Fixture,[68011087] PrimeTaper EV Ø (XS) x 11mm OsseoSpeed,2.00,500.00,"1,000.00",0.00,"1,000.00"
Invoiced,INV/D/2026/00131 (S02708),Dentex Medical Company,2026-01-28,2026-01-28,Astra Dentsply / Fixture,[68011090] PrimeTaper EV Ø (S) x 8mm OsseoSpeed,5.00,500.00,"2,500.00",0.00,"2,500.00"
Invoiced,INV/D/2026/00127 (PO:12422),Dr.Abdulaziz Al Ajaji Dental polyclinic company ???? ???? ?????? ?.????????? ??????? ??? ???????,2026-01-28,2026-02-28,BUSCH Carbide,[023484] 1S 018 FG ROUND CARBIDE,30.00,14.00,420.00,0.00,420.00
Invoiced,INV/D/2026/00131 (S02708),Dentex Medical Company,2026-01-28,2026-01-28,Astra Dentsply / Fixture,[68011091] PrimeTaper EV Ø (S) x 9mm OsseoSpeed,5.00,500.00,"2,500.00",0.00,"2,500.00"
Invoiced,INV/D/2026/00131 (S02708),Dentex Medical Company,2026-01-28,2026-01-28,Astra Dentsply / Fixture,[68011092] PrimeTaper EV Ø (S) x 11mm OsseoSpeed,5.00,500.00,"2,500.00",0.00,"2,500.00"
Invoiced,INV/D/2026/00131 (S02708),Dentex Medical Company,2026-01-28,2026-01-28,Astra Dentsply / Fixture,[68011096] PrimeTaper EV Ø (M) x 6.5mm OsseoSpeed,5.00,500.00,"2,500.00",0.00,"2,500.00"
